client,request_id,vendor_id,vendor_name,context_id,context_name,request_name,status,compliance_status,compliance_profile,compliance_tracking,cert_status,cert_expiration,cert_issue_date,cert_reviewed_at,cert_url,cert_flag_level,cert_flag_notes,applies_to_all,updated_at,sync_date
"Block Real Estate Services, LLC",69fdf74a62446148bd854b3e,69fded1962446148bd848eef,"The Dotte Spot / KC Smashers, LLC",69fdef3f3b208288e0a7a0f6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b62,69fded1662446148bd848e14,Grain Valley Chop Shop,69fdef6abf1df2fe969214c6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b14,69fded2162446148bd8491b6,Creative Nails / Steven Lam & Bang Nguyen,69fdef0303a2257cd27d83e8,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b28,69fded1862446148bd848ed1,"Kansas City Urology Care, PA",69fdef1a3b208288e0a799c2,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b29,69fded1962446148bd848f31,"Workforce Partnership / Local Workforce Investment Area, III (Vacating 5/31/26)",69fdef1a3b208288e0a799c2,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b32,69fded1962446148bd848f2b,Gilded Chaos / Lindsay Kupper,69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b49,69fded1762446148bd848e8c,Great Clips / Iris Corporation,69fdef5c3b208288e0a7a5df,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b67,69fded1b62446148bd848f9a,"510 Counseling Group / Melissa Winston, LLC",69fdef6abf1df2fe969214c6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b0b,69fded0e62446148bd848b80,"Applebee's Bar & Grill / Apple Central, LLC",69fdeeff3b208288e0a794bd,,Insurance Request - 3bh890,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b12,69fded1e62446148bd849096,"Pizza Hut of America, Inc.",69fdef0303a2257cd27d83e8,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b25,69fded1462446148bd848dab,First Church of Christ Scientist,69fdef1402bb2c42a879cc2a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b3c,69fded1362446148bd848d12,Diana M. Dang,69fdef3f3b208288e0a7a0f6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b51,69fded1262446148bd848cd9,KK Express Employment / Curtis Holding Company,69fdef653b208288e0a7a89f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b09,69fded1f62446148bd849111,Royal City Bell LLC,69fdef9de45e7dcf5c434532,587118,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b27,69fded1d62446148bd849045,Downtown Liquor / P & S Investment LLC,69fdef1402bb2c42a879cc2a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b2a,69fded2462446148bd849294,Vitas Healthcare Corporation Midwest,69fdef1a3b208288e0a799c2,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b2b,69fded2262446148bd8491f5,"Assist RX (sublease from TEVA Pharmaceutical USA, Inc.)",69fdef2438cbea6b3a68ae39,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b45,69fded0e62446148bd848bc2,Bank of America,69fdef5502bb2c42a879dfe7,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b60,69fded0f62446148bd848bf2,Bird Dog Shaved Ice (Vacant but still leasing),69fdef6abf1df2fe969214c6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b68,69fded1b62446148bd848fb2,Midwest Dance Center / Priscilla Lea Young,69fdef6abf1df2fe969214c6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b0d,69fded0f62446148bd848bce,"Saturday Morning Bazaar / Bazaar Collectibles, LLC",69fdef0303a2257cd27d83e8,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b36,69fded1562446148bd848de4,Vitev / Gabe Hunninghake,69fdef31e45e7dcf5c4328bd,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b37,69fded0f62446148bd848c04,"BluSky Salon Suites, Inc.",69fdef3603a2257cd27d8a19,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b4f,69fded0f62446148bd848c0a,"AKKA Karate USA / BMS Fitnes Solutions, Inc. (AKKA Olathe Martial Arts)",69fdef653b208288e0a7a89f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b06,69fded1462446148bd848d8d,Faith Technologies Inc,69fdeefa02bb2c42a879c977,,Insurance Request - 167332,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b0f,69fded1162446148bd848c73,Triple Black Tattoo / Chris Keegan,69fdef0303a2257cd27d83e8,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b23,69fded2162446148bd8491cb,Summit Heating & Cooling LLC,69fdef1003a2257cd27d8605,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b24,69fded0e62446148bd848b95,Ashley Nelson Studios,69fdef1402bb2c42a879cc2a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b30,69fded1862446148bd848ead,"Pinches / JLJ Holdings, LLC",69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b3b,69fded1162446148bd848c6d,"Chin Asian Restaurant, LLC",69fdef3f3b208288e0a7a0f6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b41,69fded0d62446148bd848b56,"Amazon / Amazon.com Services, LLC (MCI5)",69fdef4802bb2c42a879de8a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b42,69fded1862446148bd848ea7,"Jetalum Windows & Doors / JetAlum, LLC",69fdef4d3b208288e0a7a2ed,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf74a62446148bd854b5e,69fded0d62446148bd848b6e,Puppy Love Grooming / Anntippia Young,69fdef6abf1df2fe969214c6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f63,69fded1962446148bd848f28,Medical Midwest / Lincare,69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f66,69fded1c62446148bd848feb,Neenan Company,69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f69,69fded2062446148bd849153,Anthony's Plumbing,69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f6e,69fded1362446148bd848d30,Personal Care Dental Group / Dr. Floyd Wiggins III,69fdef7d0e86e2f8723d7c04,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f6f,69fded0c62446148bd848b32,Advocate Construction Inc,69fdef8238cbea6b3a68c358,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f77,69fded0f62446148bd848be9,Betur LLC,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f81,69fded1862446148bd848ec2,Kansas City Barber Group LLC,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f8b,69fded1f62446148bd849114,Royal Gyros,69fdf5c2e84e20262bb42483,3rd979,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f5f,69fded0e62446148bd848bad,Recognition Plus Audio Video Graphics,69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f65,69fded1b62446148bd848fb8,MIdwest Model Railroad LLC,69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f79,69fded1162446148bd848c70,Chipotle Mexican Grill,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f7e,69fded1762446148bd848e4d,Heather Laird,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f89,69fded1a62446148bd848f6d,Mattress Firm Inc,69fdf5c2e84e20262bb42483,3rd979,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f8c,69fded2462446148bd8492c1,World Acceptance Corporation,69fdf5c2e84e20262bb42483,3rd979,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f99,69fded0f62446148bd848bd7,BDM Inc,69fdefb2fa0b60fcd50d6be7,bf3944,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855fa1,69fded1062446148bd848c4f,CBD American Shaman LLC,69fdefb802bb2c42a879f4b6,bf3945,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855fb5,69fded1c62446148bd84902a,OneDigital Borrower LLC,69fdeff702bb2c42a87a062f,ccc268,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f58,69fded1362446148bd848d4e,Einstein Bros Bagels #3961,69fdef6fe45e7dcf5c433fc2,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f5b,69fded2062446148bd849144,Select Comfort Retail Corporation,69fdef6fe45e7dcf5c433fc2,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f5d,69fded0e62446148bd848b9b,Aspire Wealth Management LLC,69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f62,69fded1662446148bd848e29,Internal Revenue Service / Government Services Administration (GSA),69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f6d,69fded1162446148bd848c76,"Chrysalis Center, LLC",69fdef7d0e86e2f8723d7c04,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f7d,69fded1562446148bd848dfc,George and Kelsey Krischer,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f82,69fded2062446148bd849159,Shelby Lawson and Colton Cox,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f8e,69fded1962446148bd848f1f,Leslie's Poolmart Inc,69fdef94fa0b60fcd50d6424,3rd989,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f94,69fded0c62446148bd848b26,Advance Stores Co. Inc,69fdefa6e45e7dcf5c4348ed,agb318,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855faf,69fded2462446148bd8492af,"Wesco Distribution, Inc",69fdefeafa0b60fcd50d7a68,bkp363,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855fb2,69fded1162446148bd848cb8,CorVel Healthcare Corporation,69fdeff702bb2c42a87a062f,ccc268,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f7b,69fded1362446148bd848d1b,Divino Brands LLC,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f86,69fded2462446148bd849288,Victor Caballero,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f8d,69fded1362446148bd848d2a,Dollar Tree #8462,69fdef94fa0b60fcd50d6424,3rd989,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f9f,69fded2062446148bd849132,"Sanders Management, Inc",69fdefb2fa0b60fcd50d6be7,bf3944,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855fb6,69fded1e62446148bd849099,Plus Two LLC,69fdeff702bb2c42a87a062f,ccc268,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f60,69fded1062446148bd848c61,Charles D Jones Company,69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855fa5,69fded1362446148bd848d39,E & T Plastics MFG. CO. INC.,69fdefc138cbea6b3a68d4da,bf3947,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f95,69fded1062446148bd848c2e,Bunzl Processor Distribution LLC,69fdefaafa0b60fcd50d6883,bab241,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855fa9,69fded1462446148bd848d75,Equipmentshare.com Inc,69fdefe60bb484cab513acd9,bkp362,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855fab,69fded2262446148bd8491d7,Superior Products Int. II,69fdefe60bb484cab513acd9,bkp362,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f57,69fded0e62446148bd848ba4,Asurion UBIF,69fdef6fe45e7dcf5c433fc2,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f6a,69fded2062446148bd849174,Slim 4 Life Weight Loss Centers Inc,69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f7a,69fded1262446148bd848cfd,David Remick,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f84,69fded2262446148bd849219,"Theodore Habiger and Rm 39 Midtown, LLC",69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f85,69fded2462446148bd849285,Veterans Ascent Corporation,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f96,69fded1062446148bd848c4f,CBD American Shaman LLC,69fdefae0bb484cab51399d2,bf3943,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f9b,69fded1462446148bd848d90,"Farm & Home Builders, Inc",69fdefb2fa0b60fcd50d6be7,bf3944,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855fae,69fded1a62446148bd848f6d,Mattress Firm Inc,69fdefeafa0b60fcd50d7a68,bkp363,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855fb0,69fded2562446148bd8492d9,ZSF USA LLC,69fdefeafa0b60fcd50d7a68,bkp363,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f61,69fded1462446148bd848d96,FastSigns,69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f6b,69fded2362446148bd849243,"University Health WIC / Truman Medical Center, Inc.",69fdef7403a2257cd27da147,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f71,69fded1062446148bd848c52,"Sunflower Health Plan / Centene Management Company, LLC",69fdef860bb484cab5138c69,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f7f,69fded1862446148bd848e95,Isaiah Ink LLC,69fdef8fbf1df2fe9692198a,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
